id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
884573,cozy  room in colouful  artist's apartment,4685835,Monika,,Obergiesing,48.1168,11.58321,Private room,36,1,92,2019-10-08,1.31,1,106
894480,small guestroom in flat oktoberfest,3301223,Ernst,,Sendling-Westpark,48.10677,11.5075,Private room,30,1,16,2016-04-17,0.45,3,365
907717,"Quiet room, sunny,centrally located",4862611,Anatol,,Bogenhausen,48.14213,11.60509,Private room,58,1,20,2019-09-29,0.26,1,81
910680,CHARMING LOVESOME ALTBAU KAISERSTR!,211657,Jasmin,,Schwabing-West,48.16025,11.57744,Entire home/apt,129,2,1,2014-12-14,0.01,1,332
917644,Individual 2-room apartm. w. garden,4927869,Kris,,Moosach,48.17169,11.50316,Entire home/apt,79,2,8,2019-10-03,0.21,1,363
921010,Living in the City 2 / Goetheplatz,4950451,Erhard,,Ludwigsvorstadt-Isarvorstadt,48.12637,11.55745,Private room,35,2,307,2019-10-17,3.28,2,182
921158,Charming  sunny room Maxvorstadt bookable hygrules,4951962,Sabine,,Maxvorstadt,48.15229,11.56408,Private room,53,1,266,2019-12-21,3.02,1,365
921287,Living in the City 1 / Goetheplatz,4950451,Erhard,,Ludwigsvorstadt-Isarvorstadt,48.12794,11.55787,Private room,30,2,195,2019-09-26,2.07,2,185
936808,Is this the paradise?,5057324,Katharina & Kai,,Maxvorstadt,48.15119,11.56647,Private room,48,3,33,2020-02-10,0.46,1,218
944648,"Apartment, 39qm, MÜ Sendling-Westpark, 2-12 Monate",5114962,Birgit,,Sendling-Westpark,48.12184,11.5341,Entire home/apt,28,60,34,2019-10-10,0.70,2,146
947647,Lovely large apartment: Oktoberfest 150/1min walk,3006450,Sascha,,Schwanthalerhöhe,48.13511,11.54534,Entire home/apt,229,4,57,2019-10-07,0.81,1,172
956522,Nice Big Room in Student House,1460126,Christian,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07681,11.48771,Private room,79,1,6,2017-09-02,0.10,3,365
958987,Oktoberfest  complete 4 flat central happy groups,982145,Sylvester,,Ludwigsvorstadt-Isarvorstadt,48.12392,11.55129,Entire home/apt,450,4,16,2019-09-28,0.16,5,269
972314,Beautiful spacious flat near river Isar & Zoo,5315625,Fabienne,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10435,11.54413,Entire home/apt,100,10,6,2013-09-25,0.06,1,44
973213,"modern, light, tasteful - longterm",1041125,Luna,,Pasing-Obermenzing,48.14411,11.47403,Entire home/apt,31,90,0,,,3,273
974971,Schick 3 room Apt. in Mü-Riem Messe,5332269,Josée,,Tudering-Riem,48.13359,11.68767,Entire home/apt,90,3,169,2019-11-16,1.73,2,179
979733,Neu 3 room apart. in Munich Messe,5332269,Josée,,Tudering-Riem,48.1338,11.68832,Entire home/apt,95,3,150,2019-09-23,1.54,2,283
991111,One room City Apartment,5443130,Bayram,,Maxvorstadt,48.14143,11.56165,Entire home/apt,145,1,262,2020-07-06,2.62,4,345
991132,One room City Apartment,5443130,Bayram,,Maxvorstadt,48.14155,11.56007,Entire home/apt,145,1,288,2020-11-04,2.88,4,344
1040420,Family apartment in central Munich,1009438,Alex,,Bogenhausen,48.13905,11.60826,Entire home/apt,118,1,474,2021-05-31,4.90,10,278
1053919,Sunny Apartment w/sundeck in Munich,581737,Stephan,,Berg am Laim,48.1208,11.63745,Entire home/apt,135,2,121,2019-10-05,1.23,2,101
1057272,cosy room in Munich Thalkirchen,4175678,Carsten,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10459,11.54521,Private room,42,2,126,2019-09-27,1.27,1,271
1061155,Room for rent near Munich fair,5842630,Elke,,Bogenhausen,48.14165,11.66101,Private room,45,3,69,2019-10-03,0.70,1,364
1064368,2 Rooms App. in Munich,2024648,Tammy,,Milbertshofen-Am Hart,48.1777,11.58381,Entire home/apt,120,7,0,,,4,180
1071257,Cozy room + bathroom Schwab/Maxvors Octoberfest,5472671,Gaby,,Maxvorstadt,48.14986,11.57504,Private room,61,2,516,2020-03-01,5.42,1,179
1079223,Roof top apartment for 4 persons,5936109,Tobias,,Pasing-Obermenzing,48.16464,11.47967,Entire home/apt,189,2,41,2019-09-27,0.46,1,316
1084770,Oktoberfest-Room at Partnachplatz,5964369,Marco,,Sendling-Westpark,48.11535,11.52408,Private room,54,1,0,,,1,303
1088131,Comfortable 45m² Appartement w double bed+shower,5980372,Wilfried,,Ramersdorf-Perlach,48.08116,11.68214,Private room,45,1,32,2017-09-30,0.39,1,180
1091120,Cozy city apartment - Octoberfest!,5995353,Tim,,Schwabing-Freimann,48.17033,11.59638,Entire home/apt,103,2,43,2019-10-03,0.60,4,180
1123061,bright Maisonette apartment Munich,1041027,Hallo,,Obergiesing,48.117,11.58074,Entire home/apt,220,2,169,2019-10-03,1.76,1,280
1125755,Apartment Wald,6175976,Familie Sauer,,Ramersdorf-Perlach,48.08697,11.67521,Entire home/apt,44,2,115,2019-10-04,1.16,4,0
1132304,"central, bright & nice attic flat",6211349,Christian,,Altstadt-Lehel,48.13811,11.58574,Entire home/apt,189,5,20,2018-08-18,0.27,1,179
1157852,Nice apartment - ideal for two,6344738,Montserrat,,Schwanthalerhöhe,48.13705,11.54325,Entire home/apt,50,3,5,2015-08-23,0.05,1,171
1158720,Big Bright Room Near S-Bahn (Train) hosts 2x vacc.,6349372,Stefan,,Sendling,48.10807,11.53767,Private room,48,1,720,2020-10-19,7.45,1,318
1188409,Central Munich City Apartment TOP,5995353,Tim,,Schwabing-Freimann,48.17045,11.59662,Entire home/apt,61,3,31,2019-10-06,0.31,4,180
1197825,COZY QUIET APT @ SUBWAY NEAR CENTER,4725664,Michael,,Milbertshofen-Am Hart,48.18279,11.57278,Entire home/apt,116,2,78,2020-07-06,0.83,1,342
1205208,Close to Oktoberfest - Rooftop Design Appartment,825813,Gabor,,Sendling,48.11572,11.5475,Private room,53,2,7,2017-10-02,0.14,1,266
1213878,Beautiful room in central Schwabing,6710755,Karin,,Schwabing-West,48.16045,11.55943,Private room,36,1,363,2019-10-27,3.71,1,0
1250847,Charming City Apartment in Munich,6525364,Laura,,Sendling,48.11032,11.53788,Private room,54,2,2,2019-09-26,0.09,1,363
1261715,Bed & Breakfast München Schwabing,3603021,Hilde,,Schwabing-Freimann,48.16121,11.58109,Private room,55,2,26,2015-11-29,0.28,2,155
1323565,Attic Room III in Student House,1460126,Christian,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07833,11.48918,Private room,40,1,10,2020-03-20,0.50,3,334
1328998,5 min zu Oktoberfest zu fuss :),7211536,Shpend,,Ludwigsvorstadt-Isarvorstadt,48.12444,11.55483,Entire home/apt,450,2,0,,,1,365
1342604,Central apartment near Oktoberfest,7281724,Ute,,Schwanthalerhöhe,48.13657,11.5436,Entire home/apt,125,4,25,2019-10-06,0.32,1,287
1352002,MunichOktoberfest round the corner,1545345,Sabine,,Schwanthalerhöhe,48.12962,11.54325,Private room,50,1,21,2016-09-20,0.30,2,365
1355138,Courtyard Camping - Schwabing Vintage VW,7354947,Lara,,Schwabing-West,48.16211,11.57667,Private room,78,2,23,2019-09-24,0.40,1,365
1355595,Nice room in Munich City with Wifi,1102324,Clara & Christian,,Obergiesing,48.09994,11.58685,Private room,26,4,28,2017-09-24,0.29,2,0
1359310,Oktoberfest 1Room Ap. next to U1/U3,7378013,Patrick,,Moosach,48.18009,11.52272,Entire home/apt,280,5,0,,,1,178
1362758,"Dream apartment 3 Rooms, Balcony, center of Munich",1538993,Matthias,,Ludwigsvorstadt-Isarvorstadt,48.12709,11.57052,Entire home/apt,80,2,12,2019-10-07,0.66,1,11
1376223,Walk to Oktoberfest Flat in City Center,4402736,Cal,,Maxvorstadt,48.14471,11.55903,Entire home/apt,295,1,26,2019-10-03,0.27,2,206
1381350,Tolle Altbauwohnung nahe Gärtnerplatz 100m2,7479978,Moritz,,Ludwigsvorstadt-Isarvorstadt,48.13059,11.5744,Entire home/apt,100,5,4,2018-05-08,0.11,1,15
1385255,"25 new renovated Hotelroom, fast Wifi",3899607,Mary,,Maxvorstadt,48.14321,11.55895,Entire home/apt,50,1,541,2020-03-15,6.38,4,126
1385757,Zimmer i Obermenzing Nähe PasingBf,7498312,Cathrin,,Pasing-Obermenzing,48.15765,11.46914,Private room,52,1,33,2014-07-15,0.35,1,362
1389646,Apartment in the Center!,7515870,Romy,,Ludwigsvorstadt-Isarvorstadt,48.13057,11.56642,Entire home/apt,125,3,4,2017-09-27,0.09,1,365
1394833,Cosy Apartment in the Center,7367613,Eva,,Au-Haidhausen,48.12553,11.57616,Entire home/apt,90,5,8,2016-05-18,0.13,1,180
1432296,"Central, 32m² furnished, Balcony",7285140,Friedrich,,Sendling,48.1151,11.53754,Entire home/apt,49,5,9,2016-03-01,0.31,1,0
1434387,Green living 10 min from Oktoberfest,7709497,Ursula Christina,,Sendling-Westpark,48.10476,11.53142,Entire home/apt,109,1,64,2020-01-16,0.72,3,317
1437491,Beautiful Artists Apartment,7421838,Laura,,Ludwigsvorstadt-Isarvorstadt,48.12518,11.55188,Entire home/apt,102,3,13,2019-10-09,0.17,1,181
1444156,Zweizimmerwohnung am Englischen Garten - long term,7754024,Oliver,,Altstadt-Lehel,48.14639,11.59386,Entire home/apt,150,180,1,2020-10-31,0.12,1,182
1463032,Renovated precious apartment,7840372,Philipp,,Schwabing-West,48.16568,11.57247,Entire home/apt,74,120,39,2019-08-30,0.79,2,240
1478113,Right at Subway U5 perfect for city,2993131,Wolfgang,,Ramersdorf-Perlach,48.10931,11.64423,Private room,35,100,158,2019-09-28,1.66,1,365
1481022,Munich Central in Giesing,914691,Klaus,,Obergiesing,48.11576,11.58076,Entire home/apt,51,2,171,2020-10-06,2.04,2,321
1496376,Bright Room with Breakfast - 20 mins to the Centre,7107397,Rene,,Aubing-Lochhausen-Langwied,48.15896,11.43156,Private room,65,2,19,2019-09-26,0.41,1,90
1497247,Big appartement in wonderful area!!,8001371,Ria,,Maxvorstadt,48.15396,11.57532,Entire home/apt,191,2,192,2019-10-03,2.03,1,1
1518126,Modernes Privatzimmer in Munich,8053979,Sybille,,Bogenhausen,48.14589,11.65934,Private room,46,1,5,2015-05-19,0.05,1,333
1518352,Cosy Apartment in Munich,8104861,Isabel,,Au-Haidhausen,48.13336,11.60337,Entire home/apt,85,3,117,2020-02-23,2.18,1,240
1518980,romantic bedroom with fourposterbed,7819546,Helena,,Au-Haidhausen,48.1279,11.60257,Private room,59,2,78,2019-10-04,0.98,1,89
1524674,"Appartement am Engl. Garten, nah zu BMW, Allianz..",7201055,Kimy,,Schwabing-Freimann,48.17485,11.60873,Entire home/apt,55,30,3,2014-05-01,0.04,3,365
1534335,Quiet appartement for two in Munich Laim,8182662,Mali & Albert,,Laim,48.12815,11.50612,Entire home/apt,55,28,128,2019-10-19,2.07,1,14
1536195,Flat in funky lil'Glass house,8192308,Cornelius,,Milbertshofen-Am Hart,48.18236,11.57986,Entire home/apt,105,14,14,2018-09-29,0.32,1,166
1537237,Dream in Trudering,8196705,Franziska,,Tudering-Riem,48.11508,11.68651,Private room,52,1,61,2019-10-05,0.65,1,350
1537332,Room near to Munich Fairground  ICM,8197140,Petra,,Tudering-Riem,48.12484,11.65752,Private room,55,2,19,2014-10-04,0.24,1,89
1547864,schöne   kleine Wohnung,934194,Klaus,,Berg am Laim,48.124,11.61609,Private room,71,1,0,,,1,365
1553501,Stilvolle Neubauwohnung mit Grill-Loggia,8272756,Sebastian,,Schwabing-West,48.17526,11.58072,Entire home/apt,199,3,52,2019-12-01,0.58,1,188
1558044,Münchner Freiheit Munich Centre,6694238,Claudia,,Schwabing-Freimann,48.1658,11.58917,Entire home/apt,180,2,17,2019-09-28,0.27,1,351
1560042,Frisch und freundlich in weiß-rot,1909709,Gabriele,,Pasing-Obermenzing,48.1597,11.45158,Private room,37,1,34,2015-10-10,0.36,3,274
1563900,LOFT Appartment mit Alpenblick,6014635,Marius,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09456,11.53853,Entire home/apt,170,5,5,2013-09-23,0.05,1,319
1570696,Cozy Heart of City Center Complete Flat,4402736,Cal,,Maxvorstadt,48.14625,11.5613,Entire home/apt,75,4,7,2020-01-11,0.57,2,305
1576417,Quiet and Relaxing Rooms with own Bath for 3People,8378646,Ralf,,Allach-Untermenzing,48.18063,11.46759,Private room,44,1,58,2019-09-26,1.27,1,0
1579894,Charming Flat in Schwabing - Munich Centre,8404471,Lizzy,,Schwabing-Freimann,48.15941,11.58368,Entire home/apt,129,1,17,2020-11-01,0.34,1,364
1582913,"Beautiful flat, very central",8427475,Martina,,Schwabing-West,48.16187,11.57448,Entire home/apt,144,2,24,2019-09-29,0.28,1,359
1583637,Comfortable & next to the Oktoberfest,3664843,Florian,,Ludwigsvorstadt-Isarvorstadt,48.13296,11.55499,Private room,69,2,130,2019-10-04,2.30,1,12
1585526,Tolle Altbauwohnung nahe Theresienwiese,7680306,Katharina,,Schwanthalerhöhe,48.1385,11.52979,Private room,55,3,4,2015-10-16,0.06,2,187
1586508,"Living room with couches, with kitchen and balcony",8453007,Lisa,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09029,11.49464,Private room,60,1,60,2017-11-18,0.66,1,365
1591094,"geräumig, freundlich, hell, blau",1909709,Gabriele,,Pasing-Obermenzing,48.1597,11.45158,Private room,39,1,37,2018-09-28,0.44,3,241
1593284,Mollies- Zimmer in schicker WG,8498436,Elke,,Ramersdorf-Perlach,48.11678,11.60533,Private room,28,15,60,2018-10-06,0.63,1,178
1596778,Quiet room in the West of Munich,8509811,Constanze,,Allach-Untermenzing,48.19147,11.45172,Private room,120,1,0,,,1,365
1597701,Munich - cozy room! city center,5267428,Benjamin,,Obergiesing,48.1155,11.58079,Private room,80,2,216,2019-12-16,2.28,1,288
1598100,Cozy accomodation in a shared room / entire acc,8519979,Ankit,,Pasing-Obermenzing,48.14715,11.46045,Shared room,263,1,1,2016-04-15,0.02,1,179
1600212,DOWNTOWN MUNICH,8529154,Nick,,Ludwigsvorstadt-Isarvorstadt,48.12988,11.55907,Private room,52,1,573,2020-02-16,6.08,1,256
1603105,Okoberfest langes WE Anfang Oktober,8542422,Olivia,,Milbertshofen-Am Hart,48.18311,11.56932,Entire home/apt,240,3,0,,,1,365
1604313,Modernes Apartment Vogel,6175976,Familie Sauer,,Ramersdorf-Perlach,48.08862,11.67304,Entire home/apt,44,3,120,2019-09-24,1.31,4,0
1604485,Apartment Süd,6175976,Familie Sauer,,Ramersdorf-Perlach,48.08864,11.67494,Entire home/apt,45,3,185,2020-01-02,1.96,4,0
1605615,"Central, bright & modern (+balcony)",8553314,Matthias,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10417,11.54607,Private room,47,21,143,2019-10-06,1.71,1,346
1606773,"Gemütliche, kleine Wohnung in München",8558998,Carmen & Oskar,,Sendling-Westpark,48.11124,11.53343,Private room,80,3,8,2016-09-21,0.10,1,365
1607395,Wohnung im Zentrum Münchens!,8562088,Thorsten,,Milbertshofen-Am Hart,48.18525,11.57318,Entire home/apt,290,1,0,,,1,365
1607724,65m² in the Heart of Munich,6667825,Toby,,Ludwigsvorstadt-Isarvorstadt,48.13352,11.57866,Entire home/apt,120,2,36,2020-02-10,0.46,2,22
1608496,Flat -5 mins walking to Octoberfest,8567254,Nina,,Schwanthalerhöhe,48.1356,11.54227,Entire home/apt,166,3,24,2019-09-30,0.53,1,365
1612474,Bijou: 3-Z.-Whg.  Bestlage Schwabing Engl.-Garten,5723315,Bernd,,Schwabing-Freimann,48.15418,11.58815,Entire home/apt,73,7,3,2019-12-20,0.44,1,200
1620583,Maisonette-Wohnung - Hell & gemütlich!,1113478,Jana Catharina,,Untergiesing-Harlaching,48.10626,11.57412,Entire home/apt,44,25,0,,,1,324
1632238,Nice apartment in Munich!,8671232,Paul,,Neuhausen-Nymphenburg,48.15998,11.52576,Entire home/apt,43,30,35,2019-10-07,0.40,1,307
1634302,WG-Zimmer zum Oktoberfestwochenende,8681679,Johannes,,Pasing-Obermenzing,48.14342,11.44839,Private room,127,1,0,,,1,365
1637127,Nice room in a quiet 2-room Apartment.. 2 beds,8694541,Jan,,Milbertshofen-Am Hart,48.18479,11.56438,Private room,49,1,354,2020-02-25,5.57,1,364
1639451,One guest room available,8491437,Angelina,,Moosach,48.17191,11.53398,Private room,79,1,5,2018-06-21,0.11,1,363
1639990,Zimmer mit eigenem Bad - messenah,5113477,Manfred Und Hilda,,Bogenhausen,48.15024,11.63468,Private room,53,2,31,2019-10-06,0.33,1,248
1642680,QuiteRoomCloseToMunich´sCenter,8720421,Norbert,,Sendling,48.11606,11.55044,Private room,45,120,8,2017-07-05,0.08,1,46
1647546,Comfy flat for 2 - 15 min to Wiesn,4505677,Patrick,,Untergiesing-Harlaching,48.10674,11.57142,Entire home/apt,119,3,33,2019-10-07,0.47,1,365
1648891,Room - Heart of Munich,3074606,Julius,,Maxvorstadt,48.15344,11.5759,Private room,85,1,0,,,1,365
1651743,2 Room App. near Viktualienmarkt,2024648,Tammy,,Ludwigsvorstadt-Isarvorstadt,48.13204,11.57856,Entire home/apt,134,90,2,2018-06-14,0.05,4,365
1653116,Entire Penthouse in Maxvorstadt - central & calm,4339032,Semra,,Schwabing-West,48.16028,11.56228,Entire home/apt,73,2,9,2020-06-14,0.33,1,1
1653670,room in private apartement in Munic,4172107,Dominique,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08316,11.50432,Private room,39,2,9,2019-07-31,0.27,1,363
1654425,Attic apartment with own bathroom near subway,4073746,Friederike,,Untergiesing-Harlaching,48.10398,11.57862,Entire home/apt,65,2,183,2020-03-14,2.54,2,267
1658497,top premium/calm bedroom @Oktoberfest/Goetheplatz,8790201,Julien,,Ludwigsvorstadt-Isarvorstadt,48.12474,11.55064,Private room,89,1,31,2019-09-29,0.44,1,365
1658891,Zentrale Wohnung München,8791794,Markus,,Altstadt-Lehel,48.14206,11.58371,Entire home/apt,51,20,6,2013-10-07,0.06,1,45
1664035,Private Room near Centre-Josephsplatz,8811933,Matthias,,Maxvorstadt,48.15218,11.56748,Private room,79,1,4,2013-10-04,0.19,2,365
1666171,Next to Oktoberfest Central Munich,8825230,Kate,,Schwanthalerhöhe,48.13234,11.54078,Entire home/apt,73,4,25,2019-10-04,0.29,1,269
1666402,Beautiful Old-style apartment in Schwabing,5236378,Oliver,,Schwabing-Freimann,48.16708,11.5905,Private room,76,2,24,2019-10-07,0.26,1,365
1666657,3 Zimmer Maissonettenwohnung 120 qm,6175976,Familie Sauer,,Ramersdorf-Perlach,48.08762,11.67513,Entire home/apt,135,3,97,2019-07-07,1.05,4,0
1667129,Room 2-3 people during Oktoberfest,8829201,Johannes,,Hadern,48.12297,11.47756,Private room,99,2,35,2019-06-06,1.29,1,65
1667717,Royal Living,2015792,Kamyar,,Schwabing-West,48.16094,11.57937,Entire home/apt,76,1,4,2019-09-23,0.19,1,84
1670567,offener Gastbereich in schönem Haus,8844665,Susanne,,Obergiesing,48.09015,11.60748,Private room,80,1,0,,,1,365
1674377,Gemütliches Privatzimmer im DG mit sep. Bad,8862360,Daniela,,Tudering-Riem,48.11646,11.68853,Private room,110,3,25,2019-05-17,0.54,1,54
1674971,We welcome you to the 185th. Oktoberfest!!,560987,Diana,,Ramersdorf-Perlach,48.08103,11.66534,Private room,65,2,7,2018-09-26,0.21,1,365
1675536,Little Oasis in Munich,8866639,Katharina,,Sendling,48.11951,11.54167,Entire home/apt,149,2,23,2019-12-24,0.28,1,0
1676323,center bachelor appartment,8750930,Thomas,,Ludwigsvorstadt-Isarvorstadt,48.13027,11.57942,Entire home/apt,358,3,6,2020-02-17,0.29,1,181
1677659,OKTOBERFEST FLAT. 10 min to Wiesn,8876094,Christian,,Maxvorstadt,48.15469,11.56922,Entire home/apt,150,3,6,2018-09-29,0.07,1,362
1680894,Gemütliche Wohnung Isar - Citylage,8890616,Alexa,,Untergiesing-Harlaching,48.11518,11.56849,Entire home/apt,50,1,27,2018-09-30,0.47,1,341
1681699,15 MINUTES TO MARIENPLATZ BY WALKING. CENTRAL FLAT,5307807,Melody,,Ludwigsvorstadt-Isarvorstadt,48.13133,11.57371,Private room,55,1,55,2019-12-01,0.58,1,88
1682832,Large room ideal for 4 guests next to Oktoberfest,8897877,Lorand,,Ludwigsvorstadt-Isarvorstadt,48.13575,11.55702,Private room,109,1,36,2019-10-07,0.62,3,365
1685118,"Oktoberfest - Munic best area, super tip, centr.",8909223,Hildegard,,Neuhausen-Nymphenburg,48.16562,11.53185,Private room,64,2,27,2019-09-26,0.29,1,365
1685902,2-Zi/1-bedroom flat Central Munich,8911294,Mirjam,,Altstadt-Lehel,48.13417,11.58034,Entire home/apt,92,3,15,2019-04-13,0.27,1,176
1690342,Private room close to Oktoberfest,8921724,Mihai,,Schwanthalerhöhe,48.1384,11.53022,Private room,95,1,7,2018-10-03,0.15,1,180
1691822,"Cozy Studio in hip district, right in the center",8352740,Josef,,Ludwigsvorstadt-Isarvorstadt,48.1252,11.56486,Entire home/apt,106,2,33,2019-12-19,0.85,1,0
1692114,Charmante zimmer mit  Alpenblick.!,8938688,Halina,,Ramersdorf-Perlach,48.10064,11.64081,Shared room,53,1,23,2019-10-16,0.50,1,365
1698507,MUNICH Calm but well located,8969301,Fabian,,Ramersdorf-Perlach,48.11013,11.62862,Entire home/apt,139,4,20,2019-10-06,0.22,1,365
1707646,"Zimmer nahe Oktoberfest, sehr ruhig",2329918,Julia T,,Schwanthalerhöhe,48.13266,11.53624,Private room,37,4,99,2019-04-15,1.15,1,0
1711536,Placetostay Oktoberfest Munich,8578834,Hellen,,Schwabing-Freimann,48.20468,11.59673,Private room,80,2,8,2016-09-26,0.10,2,286
1715557,Room with a view on the Oktoberfest,9046687,Zoran,,Schwanthalerhöhe,48.13353,11.5458,Private room,145,2,30,2019-09-22,0.37,3,364
1726369,New! Very close to Westprk and City,2634855,Artemis,,Sendling-Westpark,48.1261,11.53603,Entire home/apt,399,2,0,,,3,365
1726846,Guest Appartments Condo Munich,4437321,Eunice,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08339,11.47874,Private room,110,1,3,2015-10-06,0.03,7,361
1730263,Schönes Zimmer in 3er WG,9116472,Tanja,,Milbertshofen-Am Hart,48.18378,11.56688,Private room,35,3,8,2017-09-28,0.11,1,0
